1.566722682269125477e-01,2.351618756976811206e-02,6.734803623923167615e-03,-4.657996712246990217e-02,-1.069250334377082334e-01,1.278209400788150596e-01,5.658961951207946983e-02,9.321703110625485789e-02,-1.226656102651434571e-01,-7.105154370683515463e-02,-9.939696699646112521e-02,-9.302116863975611050e-02,9.404679862018367267e-03,6.769626580926314807e-02,-5.169604506886390886e-03
1.566860750506563482e-01,2.354541786138225276e-02,6.759378214051874230e-03,-4.659480249632432652e-02,-1.069217512395782416e-01,1.278219990401238404e-01,5.657971144370889383e-02,9.322738214711517868e-02,-1.226481306964591900e-01,-7.105620141045236593e-02,-9.937228569571184000e-02,-9.303093953907620728e-02,9.412408745173331606e-03,6.771489530605886986e-02,-5.151341226315214218e-03
1.566818452208910417e-01,2.353646268283969209e-02,6.751849507276884432e-03,-4.659025751279502470e-02,-1.069227567723379513e-01,1.278216746706669071e-01,5.658274698701791505e-02,9.322421098348576685e-02,-1.226534857551858232e-01,-7.105477443214174016e-02,-9.937984711912778435e-02,-9.302794628892775697e-02,9.410040865481686043e-03,6.770918796277762552e-02,-5.156936272818854299e-03
1.563963895027797868e-01,2.293261413570730003e-02,6.243939866804631977e-03,-4.628363301804729046e-02,-1.069906048747730348e-01,1.277996795648155548e-01,5.678734686760773809e-02,9.301028158748245178e-02,-1.230147665873135010e-01,-7.095858419912422221e-02,-9.988991136180119801e-02,-9.282565084705041158e-02,9.250392742234906859e-03,6.732411853576991678e-02,-5.534633713445225381e-03
1.564985889870932068e-01,2.314869142520619219e-02,6.425743331528423023e-03,-4.639338891932758696e-02,-1.069663164788766385e-01,1.278075778396288720e-01,5.671415338964709563e-02,9.308685498063831720e-02,-1.228854456972414827e-01,-7.099299704181205595e-02,-9.970734893195479231e-02,-9.289814348196451244e-02,9.307516329998195490e-03,6.746196009296712148e-02,-5.399385463431226155e-03
1.565951531056037627e-01,2.335297067054286496e-02,6.597562337769567915e-03,-4.649711575992938883e-02,-1.069433645198711869e-01,1.278150165460261167e-01,5.664493687586796139e-02,9.315922447421724761e-02,-1.227632292718672108e-01,-7.102553844618091083e-02,-9.953479990454756898e-02,-9.296657066956905136e-02,9.361524757789466133e-03,6.759222314489425620e-02,-5.271619538733179552e-03
1.566746490074195364e-01,2.352122773086387855e-02,6.739041086800405707e-03,-4.658252522798353445e-02,-1.069244674752866525e-01,1.278211227155994778e-01,5.658791109970028738e-02,9.321881596156939009e-02,-1.226625962112248974e-01,-7.105234682201985730e-02,-9.939271114973761978e-02,-9.302285358090145451e-02,9.406012542018296618e-03,6.769947815451611561e-02,-5.166455240664041132e-03
1.567235123039474876e-01,2.362468761942496803e-02,6.826016408235526835e-03,-4.663503100442496080e-02,-1.069128512949241577e-01,1.278248679645784258e-01,5.655283959935797355e-02,9.325545094660907253e-02,-1.226007322065888888e-01,-7.106883334075714265e-02,-9.930535697950740315e-02,-9.305742663911986678e-02,9.433369206023663883e-03,6.776541160601223801e-02,-5.101822843378804075e-03
1.567308099761854367e-01,2.364014172810958991e-02,6.839006941450168596e-03,-4.664287317653808412e-02,-1.069111163795439662e-01,1.278254267879428696e-01,5.654760041245905644e-02,9.326092274599576126e-02,-1.225914923457808864e-01,-7.107129612541993047e-02,-9.929230961645797715e-02,-9.306258864590821744e-02,9.437455653055036239e-03,6.777525918906278368e-02,-5.092170626421243899e-03
1.566939353509397559e-01,2.356205986604212668e-02,6.773369026550532176e-03,-4.660324856313277642e-02,-1.069198826436816713e-01,1.278226016950398114e-01,5.657407018720395087e-02,9.323327522090736619e-02,-1.226381792534963350e-01,-7.105885329323186062e-02,-9.935823402738501453e-02,-9.303650156774345703e-02,9.416809156744778558e-03,6.772550138860947144e-02,-5.140944068401176806e-03
