-6.734931939041442772e-02,-2.724864634691442911e-01,3.592677607337529250e-02,2.657238456545421013e-01,3.308325588710616660e-01,-1.368816104714488113e-01,-1.420126651646828053e-01,8.368163262878344777e-02,2.443100070190360740e-01,3.076310313682494302e-01,1.041782864807213188e-01,1.003221617174888947e-01,-2.342457147416154503e-02,1.488594387648278228e-01,-8.620955614027713682e-03
-6.097570495349896591e-02,-2.360598458325382232e-01,2.803551398835919806e-02,2.084071416805023669e-01,2.672921034585113986e-01,-1.030097497200288953e-01,-1.223132012329271046e-01,1.058955420564926669e-01,2.117595519143138372e-01,2.738464910345050907e-01,1.144013403612146734e-01,5.364964224064396742e-02,-3.104298454797850895e-02,1.035585740399992821e-01,1.045542035520842863e-02
-5.063652274899443917e-02,-1.835889702882627372e-01,1.135633973489522108e-02,1.658615760791789795e-01,2.081959247755174880e-01,-6.515571162096472912e-02,-9.682573154647781954e-02,9.835032976264895810e-02,1.780284906989301752e-01,2.262257759660276091e-01,1.126075428323414784e-01,1.254272916657673057e-02,-1.848153844549634342e-02,6.185897506058163353e-02,3.350278354444419932e-02
-4.627076257593680519e-02,-1.616757958914883109e-01,3.668549229113285751e-03,1.588573729137065793e-01,1.930058857128388872e-01,-5.279229693994633849e-02,-8.740044346311724721e-02,8.460921027123424754e-02,1.672069600720867411e-01,2.066980414925110310e-01,1.068512968979442035e-01,3.535177537260019050e-03,-7.321155065097575097e-03,5.147155279426886276e-02,4.113557668928362332e-02
-4.238005761378389052e-02,-1.405221178833259421e-01,-3.124355832943751399e-03,1.524166231588588993e-01,1.791828031870108251e-01,-4.168481286911578099e-02,-7.883689335383825547e-02,7.090398219200180763e-02,1.566382536745354048e-01,1.879726355670568450e-01,1.005882467736870373e-01,-3.454233256371782874e-03,3.255669780687200747e-03,4.229390128780672470e-02,4.749270195005522721e-02
-3.898106269552369108e-02,-1.199009414432241905e-01,-8.817593394363989687e-03,1.442186258180821190e-01,1.646440741934160623e-01,-3.112854781535672605e-02,-7.083534802385424434e-02,5.934211434334970420e-02,1.454882049799286481e-01,1.697814385399755155e-01,9.475129273802011809e-02,-1.000673607128776781e-02,1.209540321268856924e-02,3.280137685237841105e-02,5.290069769230355823e-02
-3.176731560221395662e-02,-6.246124017150989777e-02,-1.845169303383892984e-02,1.026860284023479869e-01,1.110803198352791205e-01,-1.147483016719548195e-03,-4.933714939845460640e-02,4.527294542451562598e-02,1.071258371527275266e-01,1.190512921087062831e-01,8.369653402507813700e-02,-3.265716380240547834e-02,2.445180441539716171e-02,-2.074576804849717973e-03,6.466464366888130533e-02
-2.916362090272381011e-02,-2.907241579166874867e-02,-1.901141967396627677e-02,6.174380079492151896e-02,6.750648689630667221e-02,1.747651741657367877e-02,-3.680371861534800781e-02,5.336890176913862416e-02,7.848052707896674418e-02,8.927961800239052337e-02,8.247590571534857418e-02,-5.143929528320598243e-02,2.134396509430948330e-02,-3.061107198174018579e-02,6.952754161254945386e-02
-2.743532182928067054e-02,1.271930967019249854e-02,-1.387121779947455592e-02,-9.326847913386204433e-03,-2.189581784133185806e-03,4.268023664300119729e-02,-2.055626397634672739e-02,8.259458184853038509e-02,3.533736974302999906e-02,5.154319300750684341e-02,8.741928381689184624e-02,-8.278192031276115914e-02,5.955971949966273188e-03,-7.631590163288955175e-02,7.378926346351433185e-02
-2.718778824602872263e-02,2.446484690906311835e-02,-1.129221578298355601e-02,-3.298556925208384616e-02,-2.465996467007528989e-02,5.020702809742915579e-02,-1.582460447673690943e-02,9.439315194717506907e-02,2.188957809712692090e-02,4.084297496052366472e-02,9.008599228480197729e-02,-9.326412752705405540e-02,-4.276972564761143754e-04,-9.103036980089584951e-02,7.469014509210375463e-02
-2.701594993554989194e-02,3.518464765524461496e-02,-8.556725727981542504e-03,-5.570928038289937184e-02,-4.608055335574844091e-02,5.725715544004174318e-02,-1.142879346490148496e-02,1.062952178428083483e-01,9.222697669537057927e-03,3.104585287387945369e-02,9.295317224077027929e-02,-1.034537632233497734e-01,-6.855566571007636577e-03,-1.050410286665131032e-01,7.543874692793695047e-02
-2.674918192240448300e-02,5.382192026865156853e-02,-3.112533598862274667e-03,-9.697536882504123601e-02,-8.480645326273825169e-02,6.991007702486745634e-02,-3.589595140741697488e-03,1.288490903264276621e-01,-1.338114969570768434e-02,1.395078827706936787e-02,9.872314025293897621e-02,-1.224371086443994533e-01,-1.887848448815987110e-02,-1.303223432223889755e-01,7.668220005506606873e-02
-2.660106087463130764e-02,6.190239004218824059e-02,-5.842611005380264535e-04,-1.151343133272671043e-01,-1.018628316792132976e-01,7.553058037893786714e-02,-1.058549220368458607e-04,1.389737324120716433e-01,-2.324904587307958376e-02,6.516686734806573060e-03,1.014165492849951472e-01,-1.310633417468699269e-01,-2.415356223979745615e-02,-1.414334503268576682e-01,7.725590259181207287e-02
-4.492108903996019226e-02,-1.546476154279784743e-01,1.506930967917882638e-03,1.569647859461951733e-01,1.886032005514469700e-01,-4.944232901791451723e-02,-8.460119042497332709e-02,7.907096333687299583e-02,1.637744013650731245e-01,2.003773076437229128e-01,1.039703834274785660e-01,1.437001737478134150e-03,-3.487148794291048109e-03,4.946009978722629846e-02,4.344229598614621907e-02
-3.051118520236266105e-02,-4.980244387736709050e-02,-1.921780909847811691e-02,8.882212575402291532e-02,9.580029253287528079e-02,5.835110431121477183e-03,-4.452141546416495815e-02,4.647393621849294637e-02,9.699417458444464790e-02,1.077645651637564178e-01,8.262197434183445044e-02,-3.962421754754155007e-02,2.453603967993868776e-02,-1.166206341676034007e-02,6.712679373447853759e-02
-2.674680934393641740e-02,4.689556767137519067e-02,-5.530353084315871130e-03,-8.079582363086382224e-02,-6.995774711419876224e-02,6.506796460700195461e-02,-6.556366635103703239e-03,1.191274785198823405e-01,-4.699521508096938562e-03,2.018209192178701400e-02,9.583989254789779255e-02,-1.149695007090188459e-01,-1.390699613344911767e-02,-1.200924461105734725e-01,7.651229688830514519e-02
-2.647795893750875401e-02,6.289630764413914332e-02,-7.095905303506909500e-04,-1.163494455235170727e-01,-1.034394912253599752e-01,7.606353430125235848e-02,2.450871296996055544e-04,1.386540136080162133e-01,-2.414712463433841411e-02,5.452828626096034234e-03,1.008649777780129542e-01,-1.315839741233043036e-01,-2.424610394343049147e-02,-1.418469780958310500e-01,7.758987491603572262e-02
-2.610731409877218093e-02,7.640333813858357637e-02,3.433678209642904069e-03,-1.459728711230052767e-01,-1.315105348985958211e-01,8.551736311217748854e-02,6.144609500147389311e-03,1.549480164508331981e-01,-4.036237384209601792e-02,-7.020962009722539129e-03,1.051847367372813896e-01,-1.460506920869465430e-01,-3.253889279004337776e-02,-1.600351186778772306e-01,7.867262491073412356e-02
-2.558194624911874770e-02,8.791995912363295695e-02,6.717593088557591817e-03,-1.698807758337002316e-01,-1.544608263756174771e-01,9.358520432955126644e-02,1.129531276831030433e-02,1.676683688496701796e-01,-5.364492795058778407e-02,-1.769397000714196394e-02,1.085662662987741250e-01,-1.583233901007078948e-01,-3.860809689898937747e-02,-1.748535584181521718e-01,7.986479664656508104e-02
