-1.911183538176870200e-01,5.788448385329563184e-01,3.232259321728488399e-01,-3.203430756443972210e-02,-3.169150342488648575e-01,-3.066960587969147500e-01,-1.388611719189380977e-01,-3.958836569871059252e-01,-2.735028696158921524e-01,-6.992702869726742654e-02,4.991019542773341700e-01,-3.776474950557815596e-02,4.131114442165184641e-01,5.340151407655839844e-01,-2.252789375132454031e-01,-4.090027990410758929e-01,2.783475282180944976e-01,-3.479770179170172950e-01,1.237682672781049431e-01,3.268138860990206229e-01,5.657614252487224160e-01,-6.504378992592180220e-02,6.048298082428351652e-01,-5.013108855125649743e-01,-3.796849720802974448e-01
-1.440562677616534781e-01,4.372477784285540015e-01,2.145052344526637567e-01,-7.521341556363993208e-02,-2.184311827401932971e-01,-2.058136985347667758e-01,-2.277193065425619709e-02,-3.004239011330913645e-01,-1.330738354746106855e-01,7.083232508728593002e-02,2.790189296912834460e-01,-6.219137563027121729e-02,2.939170871760054538e-01,3.939373874978264745e-01,-1.837616806220103149e-01,-2.648008216560239214e-01,8.935233761311951739e-02,-1.661375744454054448e-01,1.550824815017720071e-01,1.972875546769189414e-01,3.860308772642313535e-01,-1.015542699521274905e-01,3.538810345994171658e-01,-3.758211884813364989e-01,-2.332902198855449361e-01
-1.218418112364386408e-01,3.550913531383575461e-01,1.724091386017207739e-01,-7.404551773868782438e-02,-1.944255283481549634e-01,-1.739526952401209414e-01,2.691815089899412747e-02,-2.473323123205902196e-01,-6.539969474429795093e-02,1.408480640720027877e-01,1.897223796937806406e-01,-6.360086863273620161e-02,2.442320031337063824e-01,3.265149279968184715e-01,-1.731593248639048954e-01,-1.881016694014110424e-01,7.467449633320904535e-04,-9.713150314114091244e-02,1.750128257076111471e-01,1.594268904164298228e-01,2.792875867844429316e-01,-1.205475080454518066e-01,2.259832311325671861e-01,-3.194869407362813107e-01,-1.552600945292211820e-01
-5.525548053048260494e-02,2.402846376206637657e-01,1.031511033382341291e-01,4.053302680221926475e-03,-1.485326340517066912e-01,-9.457767785333734412e-02,2.469739712820328420e-02,-1.422440330549177567e-01,-2.248559223108920549e-02,1.336774222712129034e-01,7.407921587615398651e-02,-1.180640416054701269e-03,1.521568696532420439e-01,1.948333401386047603e-01,-1.260876727774386530e-01,-6.957632202543943822e-02,-5.177571058850631569e-02,-2.596408946966068804e-02,1.383031089404822833e-01,1.198641701863628617e-01,1.347046823277169292e-01,-4.893710665433569779e-02,1.160852509761129137e-01,-1.705263788008511139e-01,-4.330327075873331016e-02
1.871281506456110369e-02,1.382311070787761997e-01,1.350699145284381744e-02,6.462971350475503474e-02,-6.356234146931084850e-02,2.164678328000168434e-02,-3.172842105646860988e-03,-4.075542223494119792e-02,2.426977941841006962e-04,7.189350153493823115e-02,-6.627240052089511391e-02,5.545225913584325705e-02,3.357311073833228743e-02,3.665788939660358237e-02,-5.192443292739634675e-02,3.839424248552440744e-02,-7.039711123314561225e-02,6.073989064321259207e-02,7.158228438713194752e-02,4.234248640577865930e-02,1.578829563593767138e-02,4.142301900672110127e-02,1.245476419498414700e-02,6.966001365317525673e-03,4.681535145657728103e-02
2.128262468248695582e-02,1.438763457326799611e-01,1.551820718695887287e-02,6.227788328415148622e-02,-6.131271545308195070e-02,1.690285357628172266e-02,-1.761875901529432256e-02,-4.174850949472933698e-02,-7.978283909250550796e-03,5.740682092455591523e-02,-5.331587506089430217e-02,5.312730823321933082e-02,2.949962563784105582e-02,3.777938952627465236e-02,-4.803986994845226705e-02,3.450282337084336487e-02,-5.823757472475654673e-02,5.185975763625157164e-02,6.831823798941731585e-02,4.395430084731657278e-02,2.288890423873676805e-02,3.355916954907472993e-02,2.726934638253740786e-02,1.263954786610296289e-03,3.997107178704970704e-02
1.752744934829355422e-02,1.549285966920858904e-01,2.348494381956189175e-02,5.762683476591774073e-02,-6.663097811578763685e-02,5.682611469673031976e-03,-2.408155798609742937e-02,-4.952800142419234997e-02,-1.514017830961734631e-02,5.321948124161203497e-02,-3.536757339470163880e-02,4.862284636032976337e-02,3.634378603258515278e-02,5.020043760271492017e-02,-5.145153759122286091e-02,2.438663486258376215e-02,-4.994321045120010683e-02,4.016046372146457599e-02,7.097623780275771899e-02,5.119069869173813181e-02,3.590463897839057950e-02,2.402115418154735296e-02,4.426846974844499127e-02,-1.433773086051809073e-02,2.959620042101589535e-02
5.219605886175777282e-03,1.845575405953986947e-01,4.615095896009793752e-02,4.538308735318219433e-02,-8.356934255665206257e-02,-2.530325887883477093e-02,-3.588694741289205625e-02,-7.196505905401756609e-02,-3.219127665466034460e-02,4.810149298457624262e-02,1.126182479601033418e-02,3.689077237187173008e-02,5.892222730034297334e-02,8.647278587014531337e-02,-6.355919698921935757e-02,-3.517989169797515903e-03,-3.141762996676110420e-02,9.664099267636378984e-03,8.033916107822054731e-02,7.211749547314348641e-02,7.068348454169270934e-02,1.808235201611688170e-04,8.743004130797119022e-02,-5.749698240882560735e-02,2.667025277685733300e-03
-2.440353393159083121e-03,2.014909291181668505e-01,5.959071988630944977e-02,3.833890929487012572e-02,-9.403767287090035454e-02,-4.352800264574340633e-02,-4.128431456241039854e-02,-8.529970565453366682e-02,-4.136142437218261192e-02,4.677249564315176522e-02,3.783136483423231444e-02,3.019270984481475101e-02,7.304040022100409535e-02,1.081495912118608238e-01,-7.129709409328441327e-02,-1.978265687683163424e-02,-2.162111303437743923e-02,-7.838614150152502236e-03,8.635522700638019467e-02,8.465419624938444465e-02,9.058525709166671824e-02,-1.330859382806050088e-02,1.116850530684344450e-01,-8.281346210681313214e-02,-1.255317674313362504e-02
-1.074429281925898781e-02,2.191350993760929067e-01,7.388627090490809679e-02,3.087591227445202549e-02,-1.053476758405976488e-01,-6.288949030997098566e-02,-4.634970473767825727e-02,-9.948964024465041522e-02,-5.064665200220578450e-02,4.611463084260485068e-02,6.563384572033578723e-02,2.312240026966572853e-02,8.834001253040407731e-02,1.312308032822231962e-01,-7.975074941562292075e-02,-3.694667588770292332e-02,-1.167385344817920521e-02,-2.625232761773652751e-02,9.298984508420778117e-02,9.804824898499489572e-02,1.113676908845562114e-01,-2.752896768299675084e-02,1.368338028203659462e-01,-1.096483605819636858e-01,-2.840407615909589650e-02
