2.584059386569008687e-01,1.872270885683650909e-01,-1.646931116795506966e-01,-6.827972919489040671e-02,4.786724476000956546e-02,3.436805266692551930e-01,-3.149541050816910548e-02,-8.349875235600934253e-02,-3.862765185313295491e-01,-2.922285574586628853e-01,1.850426725139078798e-01,1.262713038966500889e-01,-3.593989710781957721e-03,1.403520320081927571e-02,9.889545634145424646e-02,1.383406275717873335e-01,-9.440755716555949972e-02,-2.771889412451844503e-01,6.837084817208106957e-02,-3.801437072075117829e-01,1.164023737115198603e-01,3.008280032580302327e-02,2.624579965015891858e-01,1.115461171720112145e-02,-1.553591495826592110e-02
2.577237122243410949e-01,1.868415355181031190e-01,-1.640691022345213967e-01,-6.807394650139921011e-02,4.743326254208601184e-02,3.426839519467774209e-01,-3.146122834986521399e-02,-8.343711219567317983e-02,-3.853249453797075730e-01,-2.913506377130096747e-01,1.842640439747152137e-01,1.257681523858998618e-01,-3.313681703764693835e-03,1.406441364476631629e-02,9.897476313744552057e-02,1.379034978837647696e-01,-9.455577434187273367e-02,-2.761840403077863160e-01,6.852970119071760680e-02,-3.791114098933069387e-01,1.156094181105587620e-01,3.019361617566847580e-02,2.619023367017876414e-01,1.127837467956984210e-02,-1.525168530482772823e-02
2.562749754978704830e-01,1.860238587229879892e-01,-1.627444160868901923e-01,-6.763938678112717262e-02,4.651089457200222738e-02,3.405646001633169107e-01,-3.138758499110694267e-02,-8.330745862971880578e-02,-3.833039848298315788e-01,-2.894862719322799371e-01,1.826109929784361374e-01,1.247008446989106706e-01,-2.717898420627512263e-03,1.412763338635324856e-02,9.914178223520801747e-02,1.369769836777245675e-01,-9.487109328470329228e-02,-2.740482065239628340e-01,6.886878115307940029e-02,-3.769148582038458484e-01,1.139255815945553890e-01,3.043048479407694726e-02,2.607231132769748938e-01,1.154362720813097848e-02,-1.464618987464376756e-02
2.555180696370294435e-01,1.855973126642741222e-01,-1.620525571682648047e-01,-6.741388997169354969e-02,4.602844077247686405e-02,3.394554764881129727e-01,-3.134842834282888790e-02,-8.324047770582536365e-02,-3.822481011653723337e-01,-2.885122518727195606e-01,1.817475328750635111e-01,1.241439291706145642e-01,-2.406222790819503160e-03,1.416142475427241421e-02,9.922815510681906592e-02,1.364940081979929554e-01,-9.503621155027772160e-02,-2.729312028058009654e-01,6.904710044428861992e-02,-3.757646004611404633e-01,1.130457934040406121e-01,3.055527886526229406e-02,2.601075053609817056e-01,1.168380180964421165e-02,-1.432858300836833965e-02
2.547481739619806840e-01,1.851639732046529430e-01,-1.613489957562596333e-01,-6.718578881732452379e-02,4.553721798076312138e-02,3.383258753541567021e-01,-3.130803469310123460e-02,-8.317294803414672366e-02,-3.811741840749099386e-01,-2.875215967565605824e-01,1.808693707902505332e-01,1.235780213824033691e-01,-2.088826387707567664e-03,1.419642432621283715e-02,9.931528044712487069e-02,1.360036248197239450e-01,-9.520448103549966623e-02,-2.717941659657587272e-01,6.922946942858360098e-02,-3.745925374499459726e-01,1.121508131568538513e-01,3.068310583102865086e-02,2.594817440499227468e-01,1.182771482480978777e-02,-1.400446634613022531e-02
2.539736453555000439e-01,1.847286117654947657e-01,-1.606413791641747024e-01,-6.695774110616781183e-02,4.504246592710631908e-02,3.371879004645220168e-01,-3.126675739155396205e-02,-8.310567488919298751e-02,-3.800939703075402742e-01,-2.865251075914751477e-01,1.799860296871068910e-01,1.230093349806561237e-01,-1.769073343705643720e-03,1.423234468977492215e-02,9.940210750968031528e-02,1.355112744378448308e-01,-9.537412617299916018e-02,-2.706493507318287195e-01,6.941407355483028563e-02,-3.734111673674688214e-01,1.112503093083517386e-01,3.081273200217777078e-02,2.588526891027756460e-01,1.197401292756607866e-02,-1.367719002745480805e-02
2.532042878966451194e-01,1.842967752323784458e-01,-1.599386689264044314e-01,-6.673273550127135911e-02,4.455039327779907604e-02,3.360558799127115748e-01,-3.122507108338565956e-02,-8.303954691707608748e-02,-3.790211945107165858e-01,-2.855354356057958620e-01,1.791086832583385913e-01,1.224451074419667385e-01,-1.450959600404512929e-03,1.426878315608362535e-02,9.948748019693233469e-02,1.350232547239825498e-01,-9.554302870768023592e-02,-2.695112095613665937e-01,6.959867260312768700e-02,-3.722353349418026647e-01,1.103556498642268152e-01,3.094260870838303965e-02,2.582283445135049593e-01,1.212096237610814711e-02,-1.335080163026306117e-02
2.524512123949049225e-01,1.838746705211849741e-01,-1.592510092531856936e-01,-6.651395197462574294e-02,4.406814145693441903e-02,3.349462435171529084e-01,-3.118361111590738435e-02,-8.297548508186165794e-02,-3.779713483209491409e-01,-2.845668766490447865e-01,1.782500050595423047e-01,1.218934605536051430e-01,-1.139100030470955932e-03,1.430517779002756125e-02,9.957021158399075034e-02,1.345465686464408228e-01,-9.570873002091255521e-02,-2.683962327692603900e-01,6.978054287921113541e-02,-3.710821351645456345e-01,1.094797681202518275e-01,3.107081169008067689e-02,2.576177093357405190e-01,1.226635906449100206e-02,-1.303008103778516974e-02
2.517265494930330805e-01,1.834689446059167839e-01,-1.585894608930666638e-01,-6.630451800148245978e-02,4.360369006566056083e-02,3.338772331082376921e-01,-3.114323466862657305e-02,-8.291435576103857452e-02,-3.769612017587122277e-01,-2.836349588276394496e-01,1.774238586016080310e-01,1.213631315386318049e-01,-8.386852794692922558e-04,1.434073855068080175e-02,9.964921161216458434e-02,1.340886418483092923e-01,-9.586844734544917868e-02,-2.673225992029217291e-01,6.995639555646723795e-02,-3.699706612722207244e-01,1.086368788248642248e-01,3.119495054752116289e-02,2.570304870949067233e-01,1.240739224937703437e-02,-1.272057348615567192e-02
2.504131191368529907e-01,1.827331321597501224e-01,-1.573907810436410148e-01,-6.592338907703312878e-02,4.276335399889789890e-02,3.319401267975042313e-01,-3.107092270583895061e-02,-8.280318227944977183e-02,-3.751284771307343280e-01,-2.819450279004237503e-01,1.759273810481889744e-01,1.204016658711565962e-01,-2.954167620818692408e-04,1.440432407306305868e-02,9.979348572630289405e-02,1.332579415631815756e-01,-9.615733139409855801e-02,-2.653769097805940280e-01,7.027317286858260348e-02,-3.679566548130928649e-01,1.071104386452823576e-01,3.141815948631379585e-02,2.559655968760616296e-01,1.266062839622323320e-02,-1.216159355420342973e-02
