1.321171188940740149e-01,2.997197096063077340e-02,-8.512433333568078520e-02,-1.739659831428239378e-01,1.782305677496975604e-01,-3.145282082096199916e-02,8.070161677218551377e-02,1.430958764936084704e-01,-4.618301326793321920e-02,4.028738659118090426e-02,5.357524357594657671e-03,-9.638944911370278534e-02,-9.867361080397195339e-02,1.083341456694703608e-01,1.574331003378837135e-01
1.321179688198040048e-01,2.997216583339145160e-02,-8.512471013724182134e-02,-1.739677299463321114e-01,1.782325039599412242e-01,-3.145403144738987550e-02,8.070149175272477160e-02,1.430952088252014642e-01,-4.618278484146421531e-02,4.028915544426337619e-02,5.355315092474959363e-03,-9.638982117923380888e-02,-9.867362931160877926e-02,1.083338651093985888e-01,1.574342551084380315e-01
1.321164381767986895e-01,2.997181488875023253e-02,-8.512403155263513488e-02,-1.739645841059804243e-01,1.782290170179910149e-01,-3.145185121763376807e-02,8.070171690109234630e-02,1.430964112368953711e-01,-4.618319621687073245e-02,4.028596989642893589e-02,5.359293780961523097e-03,-9.638915111705416428e-02,-9.867359598086902772e-02,1.083343703779537925e-01,1.574321754699939124e-01
1.321091892429029913e-01,2.997015312801859857e-02,-8.512081801574088169e-02,-1.739496859368236947e-01,1.782125036548037056e-01,-3.144152617409283479e-02,8.070278312024170564e-02,1.431021056119740065e-01,-4.618514437947247170e-02,4.027088379366718096e-02,5.378135886288075082e-03,-9.638597752878468039e-02,-9.867343812575764261e-02,1.083367635133871271e-01,1.574223267956723904e-01
1.320843862145140157e-01,2.996447058630244062e-02,-8.510982447835049869e-02,-1.738987119136991000e-01,1.781560058148091430e-01,-3.140620104194814799e-02,8.070643062282546742e-02,1.431215883399386268e-01,-4.619180948887809807e-02,4.021926818353293437e-02,5.442600425208388160e-03,-9.637511553072493353e-02,-9.867289794721688378e-02,1.083449549688775410e-01,1.573886313739958076e-01
1.320147532794096468e-01,2.994854480747725922e-02,-8.507897677984915807e-02,-1.737556195109720425e-01,1.779974282192990365e-01,-3.130705392349710653e-02,8.071666528703992649e-02,1.431762748474431635e-01,-4.621051530338503299e-02,4.007438651628086185e-02,5.623532838082223075e-03,-9.634459461986830120e-02,-9.867138096809482950e-02,1.083679773274100061e-01,1.572940574237533806e-01
1.318852591856152223e-01,2.991903496549512889e-02,-8.502167260998134968e-02,-1.734895682998905120e-01,1.777026668731167824e-01,-3.112277454992497944e-02,8.073567854490328044e-02,1.432779338540739189e-01,-4.624527897114279890e-02,3.980505445631191130e-02,5.959822645434418621e-03,-9.628773230419301887e-02,-9.866855836375891531e-02,1.084108898866021076e-01,1.571182728452374944e-01
1.317476825047184941e-01,2.988783240161672905e-02,-8.496087980519022309e-02,-1.732069831750006894e-01,1.773897009600671482e-01,-3.092713631780877326e-02,8.075585379818911447e-02,1.433858806163965383e-01,-4.628218158782901326e-02,3.951904950492911295e-02,6.316845878256610418e-03,-9.622717428148311325e-02,-9.866555801131852987e-02,1.084566196747711875e-01,1.569316427437472128e-01
1.316605428634786135e-01,2.986814684840091716e-02,-8.492242086312311311e-02,-1.730280331760129242e-01,1.771915711457383302e-01,-3.080329683353613679e-02,8.076862134882972777e-02,1.434542218569182792e-01,-4.630553985868377659e-02,3.933796816775655264e-02,6.542847215940499929e-03,-9.618873993059189054e-02,-9.866365712118707609e-02,1.084856574176629590e-01,1.568134982705152725e-01
1.316365419543101822e-01,2.986273528980176034e-02,-8.491183441229024909e-02,-1.729787496849793382e-01,1.771370133871682517e-01,-3.076919793145302742e-02,8.077213657420662107e-02,1.434730408279556446e-01,-4.631197142574123432e-02,3.928810234347832053e-02,6.605076995842052573e-03,-9.617814343423580770e-02,-9.866313352269009962e-02,1.084936651420523729e-01,1.567809663403832154e-01
