-7.828393298514351589e-03,-3.613880021971345186e-03,-2.796707106598277093e-02,6.733050794351647106e-02,-1.567338710695389409e-02,-1.932479882348941275e-03,2.180404277834510282e-02,5.662439669723277891e-02,1.809258147894694108e-02,5.624827684988387144e-02,8.218444110406684933e-02,-5.350753612084527266e-02,3.134227355077763566e-02,3.147592096678161061e-02,1.732640865952999598e-01
-8.962273587143217927e-04,-3.748988651705035396e-03,-1.533263539473793749e-02,6.403168323453460598e-02,-1.374091942704893342e-02,2.889701039534874061e-02,1.191887254425607473e-02,1.890889993099379926e-02,-1.244280465610969437e-03,8.091458640382706569e-02,6.358099501930934705e-02,-6.121966518357522397e-02,3.594903400071066540e-02,1.962235989490135335e-02,1.477368648757765024e-01
2.520485775845395134e-03,-5.126972280294152945e-02,-4.556355225143077226e-02,1.076662849519105791e-01,4.529535220693817719e-03,6.006362305579939637e-02,1.165738445929691107e-02,2.661019953675444402e-02,3.753833749473112907e-02,1.171628684414047078e-01,4.969675368845872382e-02,-8.522854816714195425e-02,4.013316308862420467e-02,4.887400117513012593e-02,1.674806664470508133e-01
3.942371602888674817e-03,-6.285457396989524437e-02,-5.332121789786507804e-02,1.197854583487208274e-01,1.310011091038190689e-02,7.143673185817875360e-02,8.594934333797956544e-03,2.624872044326962209e-02,4.842622819354977515e-02,1.250156643907816556e-01,4.399388549021800848e-02,-9.063697676759675803e-02,4.127282067780043556e-02,5.435895590655904358e-02,1.708427138252585076e-01
6.610888688706573202e-03,-7.763126298979278195e-02,-6.262142236861459321e-02,1.374673598116684659e-01,2.847737934326589546e-02,9.102020060208786123e-02,8.587893347898808158e-04,2.235135896247605544e-02,6.306069357195231984e-02,1.350682597460333700e-01,3.375614304079457145e-02,-9.812751989928462926e-02,4.272785391442807112e-02,5.859711883817950856e-02,1.731752168574132722e-01
7.755814784238750093e-03,-8.208391118790178687e-02,-6.512490545764697270e-02,1.437379522985927360e-01,3.478446860514906175e-02,9.888365441827218216e-02,-2.965165137034023960e-03,1.983257351776793534e-02,6.769787775159238907e-02,1.382088953412867194e-01,2.953011678019536526e-02,-1.007360291304754685e-01,4.314287293782793214e-02,5.875004894265076216e-02,1.731795754636307472e-01
1.039171994008309882e-02,-8.933878811681397747e-02,-6.848445692818075359e-02,1.561980180041820654e-01,4.873061758859008330e-02,1.160545899447510687e-01,-1.253418553008663408e-02,1.271532322400252199e-02,7.569716064040629688e-02,1.437267257902521966e-01,2.009605060079321798e-02,-1.059535965341764086e-01,4.373638421275181237e-02,5.641630689287251837e-02,1.717347102657953151e-01
1.169722919268560007e-02,-9.169290104623560589e-02,-6.915186108336267290e-02,1.615859963393160847e-01,5.537717244867432220e-02,1.241560686077709530e-01,-1.758319972838290335e-02,8.648802587629740579e-03,7.854068487086783568e-02,1.457907939592389956e-01,1.554806934571989138e-02,-1.082562757041504453e-01,4.387400045171509222e-02,5.413749582475618771e-02,1.704495721307278666e-01
1.225355985579619326e-02,-9.248602942706204977e-02,-6.926760122942370035e-02,1.637542404111942129e-01,5.816255055707800214e-02,1.275379055075779866e-01,-1.978648379642180752e-02,6.824442000055963922e-03,7.956177957782137322e-02,1.465624490684270531e-01,1.363108964506900243e-02,-1.091958082524040752e-01,4.390527098963387109e-02,5.297422973804413737e-02,1.698096228865157153e-01
1.324693129069873937e-02,-9.361799163744252694e-02,-6.924652048020228656e-02,1.674567264201822780e-01,6.307057398095043677e-02,1.334793646733597461e-01,-2.379000211672445755e-02,3.443389475985627907e-03,8.112658037988283721e-02,1.477982751041194698e-01,1.023659027944036348e-02,-1.108212795261339784e-01,4.392342074903653887e-02,5.063569651164285396e-02,1.685450649033699566e-01
1.356779795319059886e-02,-9.391011364908204151e-02,-6.918090338298424347e-02,1.686095496091286894e-01,6.463866970929409150e-02,1.353731296204279677e-01,-2.510102195725489801e-02,2.319380270984488981e-03,8.156512908452850930e-02,1.481613617220653156e-01,9.147465933534975474e-03,-1.113335173414828627e-01,4.391943041926585356e-02,4.981249114713843379e-02,1.681055511788020485e-01
