1.951981794897578726e-01,2.135162842132334038e-01,-2.084713858169930378e-01,-3.847447864381880467e-01,1.804157998583272027e-01,-2.821426788876670311e-01,-3.705692471276864075e-01,-4.461483379173200037e-01,4.593857280117742969e-01,-4.995824774098057697e-01,-2.495499800604302487e-01,1.066555284970620021e-01,1.522310871960746437e-01,3.428549892144959754e-01,-6.488737953506831246e-01,5.782024462064767611e-01,-3.181090991180727801e-01,-3.769350703678719383e-01,-2.841424454544508316e-01,2.608716775848579639e-01,4.851928486441359767e-01,4.448067888046665086e-01,-3.452366717167662524e-01,3.276872134960883143e-01,9.417976775491702923e-02
1.941435923030843114e-01,2.131917328924718413e-01,-2.075205857192179704e-01,-3.839174535816488598e-01,1.799067157048133692e-01,-2.816366591886038662e-01,-3.695818968890922096e-01,-4.450243791797230397e-01,4.582910199001559159e-01,-4.983648931438650620e-01,-2.491141449799562091e-01,1.067244453821938471e-01,1.515417269183194360e-01,3.421787579742201491e-01,-6.478644165478902872e-01,5.773518613906613028e-01,-3.174085716193867923e-01,-3.758648267109024887e-01,-2.829922448243754052e-01,2.597808444487667567e-01,4.841746000999492816e-01,4.436018662556883707e-01,-3.447325387244302153e-01,3.267352804851551551e-01,9.372847755141031079e-02
1.916932672594570397e-01,2.124479768768420818e-01,-2.053104793800717420e-01,-3.819697589597358389e-01,1.787273258833440015e-01,-2.804590379684178125e-01,-3.672675361672051997e-01,-4.423943927329415660e-01,4.557183692009458276e-01,-4.955111278078182524e-01,-2.481092132871783873e-01,1.068868380519155947e-01,1.499229565084616855e-01,3.405695683820078590e-01,-6.454881543010508871e-01,5.753643999470843262e-01,-3.157895726242164192e-01,-3.733659447887603955e-01,-2.803041675148936762e-01,2.572113640181055150e-01,4.817798077775432009e-01,4.407773617102735964e-01,-3.435540951893532036e-01,3.245315417980926820e-01,9.267215130250523736e-02
1.902766443626362214e-01,2.120224089257354561e-01,-2.040323556032592189e-01,-3.808327428616943844e-01,1.780470156296909412e-01,-2.797774393917878966e-01,-3.659205820763704597e-01,-4.408652746854012650e-01,4.542178963250299017e-01,-4.938495503767008632e-01,-2.475315367170316250e-01,1.069816406702402689e-01,1.489799989106179445e-01,3.396230941492464073e-01,-6.440995727227100121e-01,5.742098783324389721e-01,-3.148571804796564955e-01,-3.719156315247637568e-01,-2.787432262795848104e-01,2.557109170709438439e-01,4.803822572644714239e-01,4.391329480142975861e-01,-3.428697932594162445e-01,3.232606831846000506e-01,9.205831577149804767e-02
1.887175520270063245e-01,2.115563260301195347e-01,-2.026255126990597621e-01,-3.795755983178986659e-01,1.772991363134981957e-01,-2.790269289767971506e-01,-3.644332893556989084e-01,-4.391772051927487763e-01,4.525590795777321707e-01,-4.920136971597398601e-01,-2.468974755478819672e-01,1.070863992513319124e-01,1.479387588628352790e-01,3.385732132096226366e-01,-6.425622042340959350e-01,5.729356759477518546e-01,-3.138327788585544842e-01,-3.703161563456529026e-01,-2.770215698344765665e-01,2.540518837563795485e-01,4.788367702620129340e-01,4.373164277241309295e-01,-3.421151575267167844e-01,3.218634152919006564e-01,9.138131403812896347e-02
1.870043287399716925e-01,2.110458029589383500e-01,-2.010794844050348695e-01,-3.781899004465336667e-01,1.764779998580788545e-01,-2.782020065946704257e-01,-3.627951458862460621e-01,-4.373176575354107420e-01,4.507301181509105747e-01,-4.899898096307544471e-01,-2.462019607148069889e-01,1.072017512006775142e-01,1.467923729852514958e-01,3.374137992276129427e-01,-6.408644248042600911e-01,5.715320278718781788e-01,-3.127082357351070319e-01,-3.685556849234760679e-01,-2.751268049992163789e-01,2.522233683507646984e-01,4.771323904881812350e-01,4.353144980552953180e-01,-3.412848777496181318e-01,3.203286973947913063e-01,9.063658969199429871e-02
1.851250462371389349e-01,2.104865876067388564e-01,-1.993835906825629500e-01,-3.766675945990778929e-01,1.755777218377772009e-01,-2.772970975821719697e-01,-3.609958052413838603e-01,-4.352740707777780771e-01,4.487194593898971573e-01,-4.877641143445652361e-01,-2.454396295395426253e-01,1.073282838207085810e-01,1.455342626049875854e-01,3.361394914232700426e-01,-6.389947018451992422e-01,5.699890186336602493e-01,-3.114750055481505520e-01,-3.666222933964642938e-01,-2.730465701726622063e-01,2.502150424110179405e-01,4.752584246722910688e-01,4.331139338854657073e-01,-3.403736922656553365e-01,3.186449843523131431e-01,8.981970506903518003e-02
1.830676978112957265e-01,2.098740832520278876e-01,-1.975271152464089797e-01,-3.750013298712354670e-01,1.745922896743648534e-01,-2.763066584930007341e-01,-3.590254023568359987e-01,-4.330341531601046290e-01,4.465161835392812417e-01,-4.853231717092275632e-01,-2.446048465189940291e-01,1.074665027914957077e-01,1.441583920719670397e-01,3.347461043333839203e-01,-6.369419388568853257e-01,5.682967780316758866e-01,-3.101241836294190146e-01,-3.645042293820268675e-01,-2.707688478556551370e-01,2.480176028591481729e-01,4.732048117659211073e-01,4.307019516359848477e-01,-3.393765311623452297e-01,3.168003219750679667e-01,8.892648783604935325e-02
1.808204332506063716e-01,2.092033274884037564e-01,-1.954995268774229467e-01,-3.731848746327162680e-01,1.735156477030965205e-01,-2.752253086454448661e-01,-3.568749482512515447e-01,-4.305862651152693177e-01,4.441104879564031216e-01,-4.826543189254519639e-01,-2.436917299875239751e-01,1.076167934517890112e-01,1.426595877345208374e-01,3.332311354545952620e-01,-6.346959173666079090e-01,5.664457301660746902e-01,-3.086465754941316586e-01,-3.621902397898679182e-01,-2.682823548708076489e-01,2.456233408776685168e-01,4.709625876885579765e-01,4.280666685356861456e-01,-3.382886938771447194e-01,3.147824683452520311e-01,8.795321170204506434e-02
1.757112407720805292e-01,2.076652016656138078e-01,-1.908914189999486588e-01,-3.690851667620792531e-01,1.710649015396153438e-01,-2.727701263703597445e-01,-3.520052532782119159e-01,-4.250261517656424015e-01,4.386618602860109517e-01,-4.765894665259557961e-01,-2.416059096838383269e-01,1.079542441958823290e-01,1.392791454444746724e-01,3.298386547225282128e-01,-6.295910160374946773e-01,5.622322517685274246e-01,-3.052732519979330372e-01,-3.569344003542422872e-01,-2.626444831725058826e-01,2.402257224310447026e-01,4.658854394596968485e-01,4.220866278769526136e-01,-3.358253409372825016e-01,3.101776431469365214e-01,8.575513259584995052e-02
